,DATE,S.IndAll
11936,2012-09-05,0
11937,2012-09-06,0
11938,2012-09-07,0
11939,2012-09-08,0
11940,2012-09-09,0
11941,2012-09-10,0
11942,2012-09-11,0
11943,2012-09-12,0
11944,2012-09-13,0
11945,2012-09-14,0
11946,2012-09-15,0
11947,2012-09-16,0
11948,2012-09-17,0
11949,2012-09-18,0
11950,2012-09-19,0
11951,2012-09-20,0
11952,2012-09-21,0
11953,2012-09-22,0
11954,2012-09-23,0
11955,2012-09-24,0
11956,2012-09-25,0
11957,2012-09-26,0
11958,2012-09-27,0
11959,2012-09-28,0
11960,2012-09-29,0
11961,2012-09-30,0
11962,2012-10-01,0
11963,2012-10-02,0
11964,2012-10-03,0
11965,2012-10-04,0
11966,2012-10-05,0
11967,2012-10-06,0
11968,2012-10-07,0
11969,2012-10-08,0
11970,2012-10-09,0
11971,2012-10-10,0
11972,2012-10-11,0
11973,2012-10-12,0
11974,2012-10-13,1
11975,2012-10-14,1
11976,2012-10-15,1
11977,2012-10-16,1
11978,2012-10-17,0
11979,2012-10-18,0
11980,2012-10-19,0
11981,2012-10-20,0
11982,2012-10-21,0
11983,2012-10-22,0
11984,2012-10-23,0
11985,2012-10-24,0
11986,2012-10-25,0
11987,2012-10-26,0
11988,2012-10-27,0
11989,2012-10-28,0
11990,2012-10-29,0
11991,2012-10-30,0
11992,2012-10-31,0
11993,2012-11-01,0
11994,2012-11-02,0
11995,2012-11-03,0
11996,2012-11-04,0
11997,2012-11-05,0
11998,2012-11-06,0
11999,2012-11-07,0
12000,2012-11-08,0
12001,2012-11-09,0
12002,2012-11-10,0
12003,2012-11-11,0
12004,2012-11-12,0
12005,2012-11-13,0
12006,2012-11-14,0
12007,2012-11-15,0
12008,2012-11-16,0
12009,2012-11-17,0
12010,2012-11-18,0
12011,2012-11-19,0
12012,2012-11-20,0
12013,2012-11-21,0
12014,2012-11-22,0
12015,2012-11-23,0
12016,2012-11-24,0
12017,2012-11-25,0
12018,2012-11-26,0
12019,2012-11-27,0
12020,2012-11-28,0
12021,2012-11-29,0
12022,2012-11-30,0
12023,2012-12-01,0
12024,2012-12-02,0
12025,2012-12-03,0
12026,2012-12-04,0
12027,2012-12-05,0
12028,2012-12-06,0
12029,2012-12-07,1
12030,2012-12-08,1
12031,2012-12-09,1
12032,2012-12-10,1
12033,2012-12-11,1
12034,2012-12-12,0
12035,2012-12-13,0
12036,2012-12-14,0
12037,2012-12-15,0
12038,2012-12-16,0
12039,2012-12-17,0
12040,2012-12-18,0
12041,2012-12-19,0
12042,2012-12-20,0
12043,2012-12-21,0
12044,2012-12-22,0
12045,2012-12-23,0
12046,2012-12-24,0
12047,2012-12-25,0
12048,2012-12-26,0
12049,2012-12-27,0
12050,2012-12-28,0
12051,2012-12-29,0
12052,2012-12-30,0
12053,2012-12-31,0
12054,2013-01-01,0
12055,2013-01-02,1
12056,2013-01-03,1
12057,2013-01-04,1
12058,2013-01-05,0
12059,2013-01-06,0
12060,2013-01-07,0
12061,2013-01-08,0
12062,2013-01-09,0
12063,2013-01-10,0
12064,2013-01-11,0
12065,2013-01-12,0
12066,2013-01-13,0
12067,2013-01-14,0
12068,2013-01-15,0
12069,2013-01-16,0
12070,2013-01-17,0
12071,2013-01-18,0
12072,2013-01-19,0
12073,2013-01-20,0
12074,2013-01-21,0
12075,2013-01-22,0
12076,2013-01-23,0
12077,2013-01-24,0
12078,2013-01-25,0
12079,2013-01-26,0
12080,2013-01-27,0
12081,2013-01-28,0
12082,2013-01-29,1
12083,2013-01-30,1
12084,2013-01-31,1
12085,2013-02-01,1
12086,2013-02-02,1
12087,2013-02-03,0
12088,2013-02-04,0
12089,2013-02-05,0
12090,2013-02-06,0
12091,2013-02-07,0
12092,2013-02-08,0
12093,2013-02-09,0
12094,2013-02-10,0
12095,2013-02-11,0
12096,2013-02-12,1
12097,2013-02-13,1
12098,2013-02-14,1
12099,2013-02-15,0
12100,2013-02-16,0
12101,2013-02-17,0
12102,2013-02-18,0
12103,2013-02-19,0
12104,2013-02-20,1
12105,2013-02-21,1
12106,2013-02-22,1
12107,2013-02-23,0
12108,2013-02-24,0
12109,2013-02-25,0
12110,2013-02-26,0
12111,2013-02-27,0
12112,2013-02-28,0
12113,2013-03-01,0
12114,2013-03-02,0
12115,2013-03-03,0
12116,2013-03-04,0
12117,2013-03-05,0
12118,2013-03-06,0
12119,2013-03-07,0
12120,2013-03-08,0
12121,2013-03-09,0
12122,2013-03-10,0
12123,2013-03-11,0
12124,2013-03-12,0
12125,2013-03-13,0
12126,2013-03-14,0
12127,2013-03-15,0
12128,2013-03-16,0
12129,2013-03-17,0
12130,2013-03-18,0
12131,2013-03-19,0
12132,2013-03-20,0
12133,2013-03-21,0
12134,2013-03-22,0
12135,2013-03-23,0
12136,2013-03-24,0
12137,2013-03-25,0
12138,2013-03-26,0
12139,2013-03-27,0
12140,2013-03-28,0
12141,2013-03-29,0
12142,2013-03-30,0
12143,2013-03-31,0
12144,2013-04-01,0
12145,2013-04-02,0
12146,2013-04-03,0
12147,2013-04-04,0
12148,2013-04-05,0
12149,2013-04-06,0
12150,2013-04-07,0
12151,2013-04-08,0
12152,2013-04-09,1
12153,2013-04-10,1
12154,2013-04-11,1
12155,2013-04-12,0
12156,2013-04-13,0
12157,2013-04-14,1
12158,2013-04-15,1
12159,2013-04-16,0
12160,2013-04-17,0
12161,2013-04-18,0
12162,2013-04-19,0
12163,2013-04-20,0
12164,2013-04-21,0
12165,2013-04-22,0
12166,2013-04-23,0
12167,2013-04-24,0
12168,2013-04-25,0
12169,2013-04-26,0
12170,2013-04-27,0
12171,2013-04-28,0
12172,2013-04-29,0
12173,2013-04-30,0
12174,2013-05-01,0
12175,2013-05-02,0
12176,2013-05-03,0
12177,2013-05-04,0
12178,2013-05-05,0
12179,2013-05-06,0
12180,2013-05-07,0
12181,2013-05-08,0
12182,2013-05-09,0
12183,2013-05-10,0
12184,2013-05-11,0
12185,2013-05-12,0
12186,2013-05-13,0
12187,2013-05-14,0
12188,2013-05-15,0
12189,2013-05-16,0
12190,2013-05-17,0
12191,2013-05-18,0
12192,2013-05-19,0
12193,2013-05-20,0
12194,2013-05-21,0
12195,2013-05-22,0
12196,2013-05-23,0
12197,2013-05-24,0
12198,2013-05-25,0
12199,2013-05-26,0
12200,2013-05-27,0
12201,2013-05-28,0
12202,2013-05-29,0
12203,2013-05-30,0
12204,2013-05-31,0
12205,2013-06-01,0
12206,2013-06-02,0
12207,2013-06-03,0
12208,2013-06-04,0
12209,2013-06-05,0
12210,2013-06-06,0
12211,2013-06-07,0
12212,2013-06-08,0
12213,2013-06-09,0
12214,2013-06-10,0
12215,2013-06-11,0
12216,2013-06-12,0
12217,2013-06-13,0
12218,2013-06-14,0
12219,2013-06-15,0
12220,2013-06-16,0
12221,2013-06-17,0
12222,2013-06-18,0
12223,2013-06-19,0
12224,2013-06-20,0
12225,2013-06-21,0
12226,2013-06-22,0
12227,2013-06-23,0
12228,2013-06-24,0
12229,2013-06-25,0
12230,2013-06-26,0
12231,2013-06-27,0
12232,2013-06-28,0
12233,2013-06-29,0
12234,2013-06-30,0
12235,2013-07-01,0
12236,2013-07-02,0
12237,2013-07-03,0
12238,2013-07-04,0
12239,2013-07-05,0
12240,2013-07-06,0
12241,2013-07-07,0
12242,2013-07-08,0
12243,2013-07-09,0
12244,2013-07-10,0
12245,2013-07-11,0
12246,2013-07-12,0
12247,2013-07-13,0
12248,2013-07-14,0
12249,2013-07-15,0
12250,2013-07-16,0
12251,2013-07-17,0
12252,2013-07-18,0
12253,2013-07-19,0
12254,2013-07-20,0
12255,2013-07-21,0
12256,2013-07-22,0
12257,2013-07-23,0
12258,2013-07-24,0
12259,2013-07-25,0
12260,2013-07-26,0
12261,2013-07-27,0
12262,2013-07-28,0
12263,2013-07-29,0
12264,2013-07-30,0
12265,2013-07-31,0
12266,2013-08-01,0
12267,2013-08-02,0
12268,2013-08-03,0
12269,2013-08-04,0
12270,2013-08-05,0
12271,2013-08-06,0
12272,2013-08-07,0
12273,2013-08-08,0
12274,2013-08-09,0
12275,2013-08-10,0
12276,2013-08-11,0
12277,2013-08-12,0
12278,2013-08-13,0
12279,2013-08-14,0
12280,2013-08-15,0
12281,2013-08-16,0
12282,2013-08-17,0
12283,2013-08-18,0
12284,2013-08-19,0
12285,2013-08-20,0
12286,2013-08-21,0
12287,2013-08-22,0
12288,2013-08-23,0
12289,2013-08-24,0
12290,2013-08-25,0
12291,2013-08-26,0
12292,2013-08-27,0
12293,2013-08-28,0
12294,2013-08-29,0
12295,2013-08-30,0
12296,2013-08-31,0
12297,2013-09-01,0
12298,2013-09-02,0
12299,2013-09-03,0
12300,2013-09-04,0
12301,2013-09-05,0
12302,2013-09-06,0
12303,2013-09-07,0
12304,2013-09-08,0
12305,2013-09-09,0
12306,2013-09-10,0
12307,2013-09-11,0
12308,2013-09-12,0
12309,2013-09-13,0
12310,2013-09-14,0
12311,2013-09-15,0
12312,2013-09-16,0
12313,2013-09-17,0
12314,2013-09-18,0
12315,2013-09-19,0
12316,2013-09-20,0
12317,2013-09-21,0
12318,2013-09-22,0
12319,2013-09-23,0
12320,2013-09-24,0
12321,2013-09-25,0
12322,2013-09-26,0
12323,2013-09-27,0
12324,2013-09-28,0
12325,2013-09-29,0
12326,2013-09-30,0
12327,2013-10-01,0
12328,2013-10-02,0
12329,2013-10-03,0
12330,2013-10-04,0
12331,2013-10-05,0
12332,2013-10-06,0
12333,2013-10-07,0
12334,2013-10-08,0
12335,2013-10-09,0
12336,2013-10-10,0
12337,2013-10-11,0
12338,2013-10-12,0
12339,2013-10-13,0
12340,2013-10-14,0
12341,2013-10-15,0
12342,2013-10-16,0
12343,2013-10-17,0
12344,2013-10-18,0
12345,2013-10-19,0
12346,2013-10-20,0
12347,2013-10-21,0
12348,2013-10-22,0
12349,2013-10-23,0
12350,2013-10-24,0
12351,2013-10-25,0
12352,2013-10-26,0
12353,2013-10-27,0
12354,2013-10-28,0
12355,2013-10-29,0
12356,2013-10-30,0
12357,2013-10-31,0
12358,2013-11-01,0
12359,2013-11-02,0
12360,2013-11-03,0
12361,2013-11-04,0
12362,2013-11-05,0
12363,2013-11-06,0
12364,2013-11-07,0
12365,2013-11-08,0
12366,2013-11-09,0
12367,2013-11-10,0
12368,2013-11-11,0
12369,2013-11-12,0
12370,2013-11-13,0
12371,2013-11-14,0
12372,2013-11-15,0
12373,2013-11-16,0
12374,2013-11-17,0
12375,2013-11-18,0
12376,2013-11-19,0
12377,2013-11-20,0
12378,2013-11-21,0
12379,2013-11-22,0
12380,2013-11-23,0
12381,2013-11-24,0
12382,2013-11-25,0
12383,2013-11-26,0
12384,2013-11-27,0
12385,2013-11-28,0
12386,2013-11-29,0
12387,2013-11-30,0
12388,2013-12-01,0
12389,2013-12-02,0
12390,2013-12-03,0
12391,2013-12-04,0
12392,2013-12-05,0
12393,2013-12-06,0
12394,2013-12-07,0
12395,2013-12-08,0
12396,2013-12-09,0
12397,2013-12-10,0
12398,2013-12-11,0
12399,2013-12-12,0
12400,2013-12-13,0
12401,2013-12-14,0
12402,2013-12-15,0
12403,2013-12-16,0
12404,2013-12-17,0
12405,2013-12-18,1
12406,2013-12-19,1
12407,2013-12-20,1
12408,2013-12-21,1
12409,2013-12-22,1
12410,2013-12-23,1
12411,2013-12-24,0
12412,2013-12-25,0
12413,2013-12-26,0
12414,2013-12-27,0
12415,2013-12-28,0
12416,2013-12-29,0
12417,2013-12-30,1
12418,2013-12-31,1
12419,2014-01-01,1
12420,2014-01-02,1
12421,2014-01-03,1
12422,2014-01-04,0
12423,2014-01-05,0
12424,2014-01-06,0
12425,2014-01-07,0
12426,2014-01-08,0
12427,2014-01-09,0
12428,2014-01-10,0
12429,2014-01-11,1
12430,2014-01-12,1
12431,2014-01-13,1
12432,2014-01-14,0
12433,2014-01-15,0
12434,2014-01-16,0
12435,2014-01-17,0
12436,2014-01-18,0
12437,2014-01-19,0
12438,2014-01-20,0
12439,2014-01-21,0
12440,2014-01-22,0
12441,2014-01-23,0
12442,2014-01-24,0
12443,2014-01-25,0
12444,2014-01-26,0
12445,2014-01-27,0
12446,2014-01-28,0
12447,2014-01-29,0
12448,2014-01-30,0
12449,2014-01-31,0
12450,2014-02-01,0
12451,2014-02-02,0
12452,2014-02-03,0
12453,2014-02-04,0
12454,2014-02-05,0
12455,2014-02-06,0
12456,2014-02-07,0
12457,2014-02-08,0
12458,2014-02-09,0
12459,2014-02-10,0
12460,2014-02-11,0
12461,2014-02-12,0
12462,2014-02-13,0
12463,2014-02-14,0
12464,2014-02-15,0
12465,2014-02-16,0
12466,2014-02-17,0
12467,2014-02-18,0
12468,2014-02-19,0
12469,2014-02-20,1
12470,2014-02-21,0
12471,2014-02-22,0
12472,2014-02-23,0
12473,2014-02-24,0
12474,2014-02-25,0
12475,2014-02-26,0
12476,2014-02-27,0
12477,2014-02-28,0
12478,2014-03-01,0
12479,2014-03-02,0
12480,2014-03-03,0
12481,2014-03-04,0
12482,2014-03-05,0
12483,2014-03-06,0
12484,2014-03-07,0
12485,2014-03-08,0
12486,2014-03-09,0
12487,2014-03-10,0
12488,2014-03-11,0
12489,2014-03-12,0
12490,2014-03-13,0
12491,2014-03-14,0
12492,2014-03-15,0
12493,2014-03-16,0
12494,2014-03-17,0
12495,2014-03-18,0
12496,2014-03-19,0
12497,2014-03-20,0
12498,2014-03-21,0
12499,2014-03-22,0
12500,2014-03-23,0
12501,2014-03-24,0
12502,2014-03-25,0
12503,2014-03-26,0
12504,2014-03-27,0
12505,2014-03-28,0
12506,2014-03-29,1
12507,2014-03-30,1
12508,2014-03-31,1
12509,2014-04-01,0
12510,2014-04-02,0
12511,2014-04-03,0
12512,2014-04-04,0
12513,2014-04-05,0
12514,2014-04-06,0
12515,2014-04-07,0
12516,2014-04-08,0
12517,2014-04-09,0
12518,2014-04-10,0
12519,2014-04-11,0
12520,2014-04-12,0
12521,2014-04-13,0
12522,2014-04-14,0
12523,2014-04-15,0
12524,2014-04-16,0
12525,2014-04-17,0
12526,2014-04-18,0
12527,2014-04-19,0
12528,2014-04-20,0
12529,2014-04-21,0
12530,2014-04-22,0
12531,2014-04-23,0
12532,2014-04-24,0
12533,2014-04-25,0
12534,2014-04-26,0
12535,2014-04-27,0
12536,2014-04-28,0
12537,2014-04-29,0
12538,2014-04-30,0
12539,2014-05-01,0
12540,2014-05-02,0
12541,2014-05-03,0
12542,2014-05-04,0
12543,2014-05-05,0
12544,2014-05-06,0
12545,2014-05-07,0
12546,2014-05-08,0
12547,2014-05-09,0
12548,2014-05-10,0
12549,2014-05-11,0
12550,2014-05-12,0
12551,2014-05-13,0
12552,2014-05-14,0
12553,2014-05-15,0
12554,2014-05-16,0
12555,2014-05-17,0
12556,2014-05-18,0
12557,2014-05-19,0
12558,2014-05-20,0
12559,2014-05-21,0
12560,2014-05-22,0
12561,2014-05-23,0
12562,2014-05-24,0
12563,2014-05-25,0
12564,2014-05-26,0
12565,2014-05-27,0
12566,2014-05-28,0
12567,2014-05-29,0
12568,2014-05-30,0
12569,2014-05-31,0
12570,2014-06-01,0
12571,2014-06-02,0
12572,2014-06-03,0
12573,2014-06-04,0
12574,2014-06-05,0
12575,2014-06-06,0
12576,2014-06-07,0
12577,2014-06-08,0
12578,2014-06-09,0
12579,2014-06-10,0
12580,2014-06-11,0
12581,2014-06-12,0
12582,2014-06-13,0
12583,2014-06-14,0
12584,2014-06-15,0
12585,2014-06-16,0
12586,2014-06-17,0
12587,2014-06-18,0
12588,2014-06-19,0
12589,2014-06-20,0
12590,2014-06-21,0
12591,2014-06-22,0
12592,2014-06-23,0
12593,2014-06-24,0
12594,2014-06-25,0
12595,2014-06-26,0
12596,2014-06-27,0
12597,2014-06-28,0
12598,2014-06-29,0
12599,2014-06-30,0
12600,2014-07-01,0
12601,2014-07-02,0
12602,2014-07-03,0
12603,2014-07-04,0
12604,2014-07-05,0
12605,2014-07-06,0
12606,2014-07-07,0
12607,2014-07-08,0
12608,2014-07-09,0
12609,2014-07-10,0
12610,2014-07-11,0
12611,2014-07-12,0
12612,2014-07-13,0
12613,2014-07-14,0
12614,2014-07-15,0
12615,2014-07-16,0
12616,2014-07-17,0
12617,2014-07-18,0
12618,2014-07-19,0
12619,2014-07-20,0
12620,2014-07-21,0
12621,2014-07-22,0
12622,2014-07-23,0
12623,2014-07-24,0
12624,2014-07-25,0
12625,2014-07-26,0
12626,2014-07-27,0
12627,2014-07-28,0
12628,2014-07-29,0
12629,2014-07-30,0
12630,2014-07-31,0
12631,2014-08-01,0
12632,2014-08-02,0
12633,2014-08-03,0
12634,2014-08-04,0
12635,2014-08-05,0
12636,2014-08-06,0
12637,2014-08-07,0
12638,2014-08-08,0
12639,2014-08-09,0
12640,2014-08-10,0
12641,2014-08-11,0
12642,2014-08-12,0
12643,2014-08-13,0
12644,2014-08-14,0
12645,2014-08-15,0
12646,2014-08-16,0
12647,2014-08-17,0
12648,2014-08-18,0
12649,2014-08-19,0
12650,2014-08-20,0
12651,2014-08-21,0
12652,2014-08-22,0
12653,2014-08-23,0
12654,2014-08-24,0
12655,2014-08-25,0
12656,2014-08-26,0
12657,2014-08-27,0
12658,2014-08-28,0
12659,2014-08-29,0
12660,2014-08-30,0
12661,2014-08-31,0
12662,2014-09-01,0
12663,2014-09-02,0
12664,2014-09-03,0
12665,2014-09-04,0
12666,2014-09-05,0
12667,2014-09-06,0
12668,2014-09-07,0
12669,2014-09-08,0
12670,2014-09-09,0
12671,2014-09-10,0
12672,2014-09-11,0
12673,2014-09-12,0
12674,2014-09-13,0
12675,2014-09-14,0
12676,2014-09-15,0
12677,2014-09-16,0
12678,2014-09-17,0
12679,2014-09-18,0
12680,2014-09-19,0
12681,2014-09-20,0
12682,2014-09-21,0
12683,2014-09-22,0
12684,2014-09-23,0
12685,2014-09-24,0
12686,2014-09-25,0
12687,2014-09-26,0
12688,2014-09-27,0
12689,2014-09-28,0
12690,2014-09-29,0
12691,2014-09-30,0
12692,2014-10-01,0
12693,2014-10-02,0
12694,2014-10-03,0
12695,2014-10-04,0
12696,2014-10-05,0
12697,2014-10-06,0
12698,2014-10-07,0
12699,2014-10-08,0
12700,2014-10-09,0
12701,2014-10-10,0
12702,2014-10-11,0
12703,2014-10-12,0
12704,2014-10-13,0
12705,2014-10-14,0
12706,2014-10-15,0
12707,2014-10-16,0
12708,2014-10-17,0
12709,2014-10-18,0
12710,2014-10-19,0
12711,2014-10-20,0
12712,2014-10-21,0
12713,2014-10-22,0
12714,2014-10-23,0
12715,2014-10-24,0
12716,2014-10-25,0
12717,2014-10-26,0
12718,2014-10-27,0
12719,2014-10-28,0
12720,2014-10-29,0
12721,2014-10-30,0
12722,2014-10-31,0
12723,2014-11-01,0
12724,2014-11-02,0
12725,2014-11-03,0
12726,2014-11-04,0
12727,2014-11-05,0
12728,2014-11-06,0
12729,2014-11-07,0
12730,2014-11-08,0
12731,2014-11-09,0
12732,2014-11-10,0
12733,2014-11-11,0
12734,2014-11-12,0
12735,2014-11-13,0
12736,2014-11-14,0
12737,2014-11-15,0
12738,2014-11-16,0
12739,2014-11-17,1
12740,2014-11-18,1
12741,2014-11-19,0
12742,2014-11-20,0
12743,2014-11-21,0
12744,2014-11-22,0
12745,2014-11-23,0
12746,2014-11-24,0
12747,2014-11-25,0
12748,2014-11-26,0
12749,2014-11-27,0
12750,2014-11-28,0
12751,2014-11-29,0
12752,2014-11-30,0
12753,2014-12-01,0
12754,2014-12-02,0
12755,2014-12-03,0
12756,2014-12-04,0
12757,2014-12-05,0
12758,2014-12-06,0
12759,2014-12-07,0
12760,2014-12-08,0
12761,2014-12-09,0
12762,2014-12-10,0
12763,2014-12-11,0
12764,2014-12-12,0
12765,2014-12-13,0
12766,2014-12-14,0
12767,2014-12-15,0
12768,2014-12-16,0
12769,2014-12-17,0
12770,2014-12-18,0
12771,2014-12-19,0
12772,2014-12-20,0
12773,2014-12-21,0
12774,2014-12-22,0
12775,2014-12-23,0
12776,2014-12-24,0
12777,2014-12-25,0
12778,2014-12-26,0
12779,2014-12-27,0
12780,2014-12-28,0
12781,2014-12-29,0
12782,2014-12-30,1
12783,2014-12-31,1
12784,2015-01-01,0
12785,2015-01-02,0
12786,2015-01-03,0
12787,2015-01-04,0
12788,2015-01-05,0
12789,2015-01-06,0
12790,2015-01-07,0
12791,2015-01-08,0
12792,2015-01-09,0
12793,2015-01-10,0
12794,2015-01-11,1
12795,2015-01-12,1
12796,2015-01-13,1
12797,2015-01-14,1
12798,2015-01-15,1
12799,2015-01-16,1
12800,2015-01-17,1
12801,2015-01-18,0
12802,2015-01-19,0
12803,2015-01-20,0
12804,2015-01-21,0
12805,2015-01-22,0
12806,2015-01-23,0
12807,2015-01-24,0
12808,2015-01-25,0
12809,2015-01-26,0
12810,2015-01-27,0
12811,2015-01-28,1
12812,2015-01-29,1
12813,2015-01-30,1
12814,2015-01-31,1
12815,2015-02-01,1
12816,2015-02-02,0
12817,2015-02-03,0
12818,2015-02-04,0
12819,2015-02-05,0
12820,2015-02-06,0
12821,2015-02-07,0
12822,2015-02-08,0
12823,2015-02-09,0
12824,2015-02-10,0
12825,2015-02-11,0
12826,2015-02-12,0
12827,2015-02-13,0
12828,2015-02-14,0
12829,2015-02-15,0
12830,2015-02-16,0
12831,2015-02-17,0
12832,2015-02-18,0
12833,2015-02-19,0
12834,2015-02-20,0
12835,2015-02-21,0
12836,2015-02-22,0
12837,2015-02-23,0
12838,2015-02-24,0
12839,2015-02-25,0
12840,2015-02-26,0
12841,2015-02-27,0
12842,2015-02-28,0
12843,2015-03-01,0
12844,2015-03-02,0
12845,2015-03-03,0
12846,2015-03-04,0
12847,2015-03-05,0
12848,2015-03-06,0
12849,2015-03-07,0
12850,2015-03-08,0
12851,2015-03-09,0
12852,2015-03-10,0
12853,2015-03-11,0
12854,2015-03-12,0
12855,2015-03-13,0
12856,2015-03-14,0
12857,2015-03-15,0
12858,2015-03-16,0
12859,2015-03-17,0
12860,2015-03-18,0
12861,2015-03-19,0
12862,2015-03-20,0
12863,2015-03-21,0
12864,2015-03-22,0
12865,2015-03-23,0
12866,2015-03-24,0
12867,2015-03-25,0
12868,2015-03-26,0
12869,2015-03-27,0
12870,2015-03-28,0
12871,2015-03-29,0
12872,2015-03-30,0
12873,2015-03-31,0
12874,2015-04-01,0
12875,2015-04-02,0
12876,2015-04-03,0
12877,2015-04-04,0
12878,2015-04-05,0
12879,2015-04-06,1
12880,2015-04-07,1
12881,2015-04-08,1
12882,2015-04-09,1
12883,2015-04-10,1
12884,2015-04-11,1
12885,2015-04-12,1
12886,2015-04-13,0
12887,2015-04-14,0
12888,2015-04-15,0
12889,2015-04-16,0
12890,2015-04-17,0
12891,2015-04-18,0
12892,2015-04-19,0
12893,2015-04-20,0
12894,2015-04-21,0
12895,2015-04-22,0
12896,2015-04-23,0
12897,2015-04-24,0
12898,2015-04-25,0
12899,2015-04-26,0
12900,2015-04-27,0
12901,2015-04-28,0
12902,2015-04-29,0
12903,2015-04-30,0
12904,2015-05-01,0
12905,2015-05-02,0
12906,2015-05-03,0
12907,2015-05-04,0
12908,2015-05-05,0
12909,2015-05-06,0
12910,2015-05-07,0
12911,2015-05-08,0
12912,2015-05-09,0
12913,2015-05-10,0
12914,2015-05-11,0
12915,2015-05-12,0
12916,2015-05-13,0
12917,2015-05-14,0
12918,2015-05-15,0
12919,2015-05-16,0
12920,2015-05-17,0
12921,2015-05-18,0
12922,2015-05-19,0
12923,2015-05-20,0
12924,2015-05-21,0
12925,2015-05-22,0
12926,2015-05-23,0
12927,2015-05-24,0
12928,2015-05-25,0
12929,2015-05-26,0
12930,2015-05-27,0
12931,2015-05-28,0
12932,2015-05-29,0
12933,2015-05-30,0
12934,2015-05-31,0
12935,2015-06-01,0
12936,2015-06-02,0
12937,2015-06-03,0
12938,2015-06-04,0
12939,2015-06-05,0
12940,2015-06-06,0
12941,2015-06-07,0
12942,2015-06-08,0
12943,2015-06-09,0
12944,2015-06-10,0
12945,2015-06-11,0
12946,2015-06-12,0
12947,2015-06-13,0
12948,2015-06-14,0
12949,2015-06-15,0
12950,2015-06-16,0
12951,2015-06-17,0
12952,2015-06-18,0
12953,2015-06-19,0
12954,2015-06-20,0
12955,2015-06-21,0
12956,2015-06-22,0
12957,2015-06-23,0
12958,2015-06-24,0
12959,2015-06-25,0
12960,2015-06-26,0
12961,2015-06-27,0
12962,2015-06-28,0
12963,2015-06-29,0
12964,2015-06-30,0
12965,2015-07-01,0
12966,2015-07-02,0
12967,2015-07-03,0
12968,2015-07-04,0
12969,2015-07-05,0
12970,2015-07-06,0
12971,2015-07-07,0
12972,2015-07-08,0
12973,2015-07-09,0
12974,2015-07-10,0
12975,2015-07-11,0
12976,2015-07-12,0
12977,2015-07-13,0
12978,2015-07-14,0
12979,2015-07-15,0
12980,2015-07-16,0
12981,2015-07-17,0
12982,2015-07-18,0
12983,2015-07-19,0
12984,2015-07-20,0
12985,2015-07-21,0
12986,2015-07-22,0
12987,2015-07-23,0
12988,2015-07-24,0
12989,2015-07-25,0
12990,2015-07-26,0
12991,2015-07-27,0
12992,2015-07-28,0
12993,2015-07-29,0
12994,2015-07-30,0
12995,2015-07-31,0
12996,2015-08-01,0
12997,2015-08-02,0
12998,2015-08-03,0
12999,2015-08-04,0
13000,2015-08-05,0
13001,2015-08-06,0
13002,2015-08-07,0
13003,2015-08-08,0
13004,2015-08-09,0
13005,2015-08-10,0
13006,2015-08-11,0
13007,2015-08-12,0
13008,2015-08-13,0
13009,2015-08-14,0
13010,2015-08-15,0
13011,2015-08-16,0
13012,2015-08-17,0
13013,2015-08-18,0
13014,2015-08-19,0
13015,2015-08-20,0
13016,2015-08-21,0
13017,2015-08-22,0
13018,2015-08-23,0
13019,2015-08-24,0
13020,2015-08-25,0
13021,2015-08-26,0
13022,2015-08-27,0
13023,2015-08-28,0
13024,2015-08-29,0
13025,2015-08-30,0
13026,2015-08-31,0
13027,2015-09-01,0
13028,2015-09-02,0
13029,2015-09-03,0
13030,2015-09-04,0
13031,2015-09-05,0
13032,2015-09-06,0
13033,2015-09-07,0
13034,2015-09-08,0
13035,2015-09-09,0
13036,2015-09-10,0
13037,2015-09-11,0
13038,2015-09-12,0
13039,2015-09-13,0
13040,2015-09-14,0
13041,2015-09-15,0
13042,2015-09-16,0
13043,2015-09-17,0
13044,2015-09-18,0
13045,2015-09-19,0
13046,2015-09-20,0
13047,2015-09-21,0
13048,2015-09-22,0
13049,2015-09-23,0
13050,2015-09-24,0
13051,2015-09-25,0
13052,2015-09-26,0
13053,2015-09-27,0
13054,2015-09-28,0
13055,2015-09-29,0
13056,2015-09-30,0
13057,2015-10-01,0
13058,2015-10-02,0
13059,2015-10-03,0
13060,2015-10-04,0
13061,2015-10-05,0
13062,2015-10-06,0
13063,2015-10-07,0
13064,2015-10-08,0
13065,2015-10-09,0
13066,2015-10-10,0
13067,2015-10-11,0
13068,2015-10-12,0
13069,2015-10-13,0
13070,2015-10-14,0
13071,2015-10-15,0
13072,2015-10-16,0
13073,2015-10-17,0
13074,2015-10-18,0
13075,2015-10-19,0
13076,2015-10-20,0
13077,2015-10-21,0
13078,2015-10-22,0
13079,2015-10-23,0
13080,2015-10-24,0
13081,2015-10-25,0
13082,2015-10-26,0
13083,2015-10-27,0
13084,2015-10-28,0
13085,2015-10-29,0
13086,2015-10-30,0
13087,2015-10-31,0
13088,2015-11-01,0
13089,2015-11-02,0
13090,2015-11-03,0
13091,2015-11-04,0
13092,2015-11-05,0
13093,2015-11-06,0
13094,2015-11-07,0
13095,2015-11-08,0
13096,2015-11-09,0
13097,2015-11-10,0
13098,2015-11-11,0
13099,2015-11-12,0
13100,2015-11-13,0
